"","res_id","date_gen","date_checkin","nights","guests","ori_id","agency_id","mean_price_per_night","status"
"2832",10220440,2020-11-17,2021-02-11,1,2,4,"Agencia_16",33.01,"Confirmed"
"2833",10220442,2020-11-17,2021-02-11,1,1,4,"Agencia_16",41,"Confirmed"
"2834",10549494,2021-03-11,2021-03-11,1,1,10,"Agencia_83",52,"Cancelled"
"2835",10549493,2021-03-11,2021-03-11,1,1,10,"Agencia_83",52,"Cancelled"
"2836",10720520,2021-04-27,2021-04-28,1,1,4,"Agencia_6",51,"Cancelled"
"2837",10724041,2021-04-28,2021-04-28,1,1,4,"Agencia_6",51,"Cancelled"
"2838",10718556,2021-04-27,2021-04-28,1,1,4,"Agencia_6",51,"Cancelled"
"2839",10722265,2021-04-28,2021-04-28,1,1,4,"Agencia_6",52,"Cancelled"
"2840",10720553,2021-04-27,2021-04-28,1,1,4,"Agencia_6",51,"Cancelled"
"2841",10729694,2021-04-29,2021-05-03,3,1,4,"Agencia_6",43.0033333333333,"Cancelled"
"2842",10732923,2021-04-30,2021-05-19,1,1,4,"Agencia_6",46,"Cancelled"
"2843",10742849,2021-05-03,2021-05-10,1,1,4,"Agencia_6",38.02,"Cancelled"
"2844",10742859,2021-05-03,2021-05-10,1,1,4,"Agencia_6",38.02,"Cancelled"
"2845",9834031,2020-07-21,2021-05-05,4,1,12,"Agencia_6",0,"Confirmed"
"2846",10746097,2021-05-03,2021-05-04,1,1,4,"Agencia_6",51,"Cancelled"
"2847",10746100,2021-05-03,2021-05-04,1,1,4,"Agencia_6",51,"Cancelled"
"2848",10747396,2021-05-03,2021-05-04,1,1,4,"Agencia_6",51,"Cancelled"
"2849",10751999,2021-05-03,2021-05-04,1,1,4,"Agencia_6",51,"Cancelled"
"2850",10731011,2021-04-30,2021-05-05,1,1,4,"Agencia_6",81,"Cancelled"
"2851",10754258,2021-05-05,2021-05-05,1,1,10,"Agencia_6",51,"Cancelled"
"2852",10760302,2021-05-06,2021-05-06,1,1,4,"Agencia_6",45,"Cancelled"
"2853",10746101,2021-05-03,2021-05-04,1,1,4,"Agencia_6",51,"Cancelled"
"2854",10764127,2021-05-07,2021-05-10,1,1,4,"Agencia_6",51,"Cancelled"
"2855",10764367,2021-05-07,2021-05-07,1,1,4,"Agencia_6",45,"Cancelled"
"2856",10764612,2021-05-07,2021-05-20,1,2,4,"Agencia_6",49.01,"Cancelled"
"2857",10761806,2021-05-06,2021-05-06,5,2,10,"Agencia_6",37.006,"Cancelled"
"2858",10322608,2020-12-22,2021-01-07,4,1,4,"Agencia_6",7.925,"Cancelled"
"2859",10350962,2021-01-03,2021-01-04,1,1,4,"Agencia_6",35.1,"Cancelled"
"2860",10773416,2021-05-09,2021-05-12,1,1,4,"Agencia_6",51,"Cancelled"
"2861",10357893,2021-01-05,2021-01-05,1,2,4,"Agencia_6",33.01,"Cancelled"
"2862",10357894,2021-01-05,2021-01-05,1,1,4,"Agencia_6",36.1,"Cancelled"
"2863",10356769,2021-01-05,2021-01-09,13,2,4,"Agencia_6",25.3961538461538,"Cancelled"
"2864",10354244,2021-01-04,2021-01-04,1,1,10,"Agencia_6",41,"Cancelled"
"2865",10781824,2021-05-10,2021-05-10,1,1,10,"Agencia_6",51,"Cancelled"
"2866",10782395,2021-05-10,2021-05-11,1,1,4,"Agencia_6",51,"Cancelled"
"2867",10379379,2021-01-13,2021-01-13,1,1,10,"Agencia_6",36,"Cancelled"
"2868",10776992,2021-05-10,2021-05-11,1,1,4,"Agencia_6",59,"Cancelled"
"2869",10742861,2021-05-03,2021-05-10,1,1,4,"Agencia_6",38.02,"Cancelled"
"2870",10742862,2021-05-03,2021-05-10,1,1,4,"Agencia_6",38.02,"Cancelled"
"2871",10742902,2021-05-03,2021-05-10,1,1,4,"Agencia_6",38.02,"Cancelled"
"2872",10322609,2020-12-22,2021-01-07,4,2,4,"Agencia_6",7.0275,"Cancelled"
"2873",10394470,2021-01-19,2021-01-20,1,1,4,"Agencia_6",40,"Cancelled"
"2874",10381823,2021-01-14,2021-01-14,4,1,10,"Agencia_6",36.0025,"Cancelled"
"2875",10381812,2021-01-14,2021-01-14,4,1,10,"Agencia_6",36.0025,"Cancelled"
"2876",10382696,2021-01-14,2021-01-18,1,1,10,"Agencia_6",35.12,"Cancelled"
"2877",10785903,2021-05-11,2021-06-28,1,1,4,"Agencia_6",48.6,"Cancelled"
"2878",10785939,2021-05-11,2021-06-28,1,1,4,"Agencia_6",48.6,"Cancelled"
"2879",10784546,2021-05-11,2021-05-15,1,3,4,"Agencia_6",60.01,"Cancelled"
"2880",10367039,2021-01-08,2021-01-09,23,1,4,"Agencia_6",27.73,"Cancelled"
"2881",10784789,2021-05-11,2021-05-11,1,1,4,"Agencia_6",51,"Cancelled"
"2882",10396416,2021-01-20,2021-01-26,2,1,4,"Agencia_6",41.005,"Cancelled"
"2883",10381853,2021-01-14,2021-01-14,1,2,4,"Agencia_6",33.01,"Cancelled"
"2884",10383138,2021-01-15,2021-01-21,1,1,4,"Agencia_6",0,"Confirmed"
"2885",10785963,2021-05-11,2021-06-28,1,1,4,"Agencia_6",48.6,"Cancelled"
"2886",10398099,2021-01-20,2021-01-21,1,2,4,"Agencia_6",33.01,"Cancelled"
"2887",10384717,2021-01-15,2021-01-18,1,2,4,"Agencia_6",37.01,"Cancelled"
"2888",10369710,2021-01-10,2021-01-11,3,1,4,"Agencia_6",35,"Cancelled"
"2889",10369711,2021-01-10,2021-01-18,2,1,4,"Agencia_6",35,"Cancelled"
"2890",10391964,2021-01-18,2021-01-18,2,1,10,"Agencia_6",47,"Cancelled"
"2891",10372176,2021-01-11,2021-01-13,1,1,4,"Agencia_6",28.8,"Cancelled"
"2892",10372804,2021-01-11,2021-01-11,1,1,4,"Agencia_6",36,"Cancelled"
"2893",10372812,2021-01-11,2021-01-11,1,2,10,"Agencia_6",28.11,"Cancelled"
"2894",10373525,2021-01-11,2021-01-11,2,1,4,"Agencia_6",36.105,"Cancelled"
"2895",10373527,2021-01-11,2021-01-11,2,2,4,"Agencia_6",28.105,"Cancelled"
"2896",10394434,2021-01-19,2021-01-20,1,1,4,"Agencia_6",40,"Cancelled"
"2897",10395725,2021-01-20,2021-01-20,1,1,4,"Agencia_6",75,"Cancelled"
"2898",10395879,2021-01-20,2021-01-25,3,1,4,"Agencia_6",35,"Cancelled"
"2899",10374293,2021-01-10,2021-01-15,1,2,4,"Agencia_6",33.01,"Confirmed"
"2900",10374969,2021-01-12,2021-01-12,1,1,4,"Agencia_6",36,"Cancelled"
"2901",10375262,2021-01-11,2021-01-12,1,2,10,"Agencia_6",33.01,"Cancelled"
"2902",10375523,2021-01-12,2021-01-12,1,1,4,"Agencia_6",44.1,"Cancelled"
"2903",10375575,2021-01-12,2021-01-12,1,1,4,"Agencia_6",36,"Cancelled"
"2904",10399400,2021-01-21,2021-01-21,1,1,4,"Agencia_6",36,"Cancelled"
"2905",10400348,2021-01-21,2021-01-21,1,1,4,"Agencia_6",37,"Confirmed"
"2906",10788552,2021-05-11,2021-05-11,1,1,4,"Agencia_6",51,"Cancelled"
"2907",10402863,2021-01-22,2021-01-22,1,1,4,"Agencia_6",25.5,"Cancelled"
"2908",10402865,2021-01-22,2021-01-22,1,1,4,"Agencia_6",42.5,"Cancelled"
"2909",10402943,2021-01-22,2021-01-22,1,1,4,"Agencia_6",25.5,"Cancelled"
"2910",10402864,2021-01-22,2021-01-22,1,1,4,"Agencia_6",42.5,"Cancelled"
"2911",10402862,2021-01-22,2021-01-22,1,1,4,"Agencia_6",25.5,"Cancelled"
"2912",10409675,2021-01-25,2021-02-02,1,1,4,"Agencia_6",22.42,"Cancelled"
"2913",10407813,2021-01-25,2021-01-26,1,1,4,"Agencia_6",42,"Cancelled"
"2914",10790060,2021-05-11,2021-05-11,1,1,4,"Agencia_6",51,"Cancelled"
"2915",10404874,2021-01-22,2021-01-23,1,1,4,"Agencia_6",25.5,"Cancelled"
"2916",10404880,2021-01-22,2021-01-23,1,1,4,"Agencia_6",42.5,"Cancelled"
"2917",10404898,2021-01-23,2021-01-23,1,1,10,"Agencia_6",51,"Cancelled"
"2918",10404881,2021-01-22,2021-01-23,1,1,4,"Agencia_6",42.5,"Cancelled"
"2919",10404877,2021-01-22,2021-01-23,1,1,4,"Agencia_6",25.5,"Cancelled"
"2920",10404876,2021-01-22,2021-01-23,1,1,4,"Agencia_6",25.5,"Cancelled"
"2921",10405132,2021-01-23,2021-01-24,1,1,4,"Agencia_6",71,"Cancelled"
"2922",10404882,2021-01-22,2021-01-23,1,1,4,"Agencia_6",25.5,"Cancelled"
"2923",10404893,2021-01-22,2021-01-23,1,1,4,"Agencia_6",25.5,"Cancelled"
"2924",10407565,2021-01-25,2021-01-26,1,1,4,"Agencia_6",35.5,"Cancelled"
"2925",10408486,2021-01-25,2021-01-26,2,1,4,"Agencia_6",36.005,"Cancelled"
"2926",10408490,2021-01-25,2021-01-26,2,1,4,"Agencia_6",36.005,"Cancelled"
"2927",10429552,2021-02-02,2021-02-03,2,1,4,"Agencia_6",41.005,"Cancelled"
"2928",10719347,2021-04-27,2021-05-12,1,1,4,"Agencia_6",52,"Cancelled"
"2929",11443405,2021-08-18,2021-08-18,1,2,4,"Agencia_6",35.1,"Cancelled"
"2930",10433269,2021-02-03,2021-02-03,1,1,10,"Agencia_6",41,"Cancelled"
"2931",10423695,2021-01-31,2021-02-01,2,1,4,"Agencia_6",36.005,"Cancelled"
"2932",10431089,2021-02-03,2021-02-05,1,1,4,"Agencia_6",51,"Confirmed"
"2933",10775320,2021-05-09,2021-05-09,3,1,4,"Agencia_6",45,"Cancelled"
"2934",10426496,2021-02-01,2021-02-01,1,1,4,"Agencia_6",36,"Cancelled"
"2935",10426676,2021-02-01,2021-02-03,2,1,4,"Agencia_6",36.005,"Cancelled"
"2936",10426795,2021-02-01,2021-02-02,1,1,4,"Agencia_6",36,"Confirmed"
"2937",10412101,2021-01-26,2021-01-27,2,1,4,"Agencia_6",41.005,"Cancelled"
"2938",10412125,2021-01-26,2021-01-27,2,1,4,"Agencia_6",41.005,"Cancelled"
"2939",10412268,2021-01-26,2021-01-26,1,1,4,"Agencia_6",41,"Cancelled"
"2940",10410717,2021-01-26,2021-01-28,2,1,4,"Agencia_6",37,"Cancelled"
"2941",10414190,2021-01-27,2021-02-02,1,1,4,"Agencia_6",34,"Cancelled"
"2942",10428093,2021-02-02,2021-02-03,9,1,4,"Agencia_6",37.6988888888889,"Cancelled"
"2943",10428099,2021-02-02,2021-02-03,9,2,4,"Agencia_6",34.8877777777778,"Cancelled"
"2944",10428544,2021-02-02,2021-02-03,1,1,4,"Agencia_6",41,"Cancelled"
"2945",10428546,2021-02-02,2021-02-03,1,1,4,"Agencia_6",41,"Cancelled"
"2946",10792756,2021-05-12,2021-05-12,1,1,10,"Agencia_6",59,"Cancelled"
"2947",10437204,2021-02-05,2021-02-08,1,1,4,"Agencia_6",41,"Cancelled"
"2948",10437205,2021-02-05,2021-02-08,1,1,4,"Agencia_6",41,"Cancelled"
"2949",10437207,2021-02-05,2021-02-08,1,1,4,"Agencia_6",49,"Cancelled"
"2950",10794294,2021-05-12,2021-05-12,1,1,4,"Agencia_6",51,"Cancelled"
"2951",10439298,2021-02-06,2021-02-06,6,1,10,"Agencia_6",39.0033333333333,"Cancelled"
"2952",10456728,2021-02-12,2021-02-12,6,1,10,"Agencia_6",36.0033333333333,"Cancelled"
"2953",10439480,2021-02-06,2021-02-06,1,1,4,"Agencia_6",62,"Cancelled"
"2954",10439518,2021-02-06,2021-02-06,1,1,4,"Agencia_6",62,"Cancelled"
"2955",10439519,2021-02-06,2021-02-06,1,1,4,"Agencia_6",62,"Cancelled"
"2956",10440544,2021-02-06,2021-02-08,2,1,4,"Agencia_6",31.005,"Cancelled"
"2957",10440548,2021-02-06,2021-02-08,2,1,4,"Agencia_6",31.005,"Cancelled"
"2958",10470561,2021-02-16,2021-02-16,1,2,4,"Agencia_6",75.01,"Cancelled"
"2959",10443123,2021-02-08,2021-02-08,3,1,4,"Agencia_6",37,"Cancelled"
"2960",10443129,2021-02-08,2021-02-08,3,1,4,"Agencia_6",37,"Cancelled"
"2961",10443141,2021-02-08,2021-02-08,3,1,4,"Agencia_6",37,"Cancelled"
"2962",10443654,2021-02-08,2021-02-09,2,1,4,"Agencia_6",41.005,"Cancelled"
"2963",10443163,2021-02-08,2021-02-08,3,1,4,"Agencia_6",37,"Cancelled"
"2964",10444554,2021-02-08,2021-02-08,1,1,4,"Agencia_6",41,"Cancelled"
"2965",10445041,2021-02-08,2021-02-09,3,1,4,"Agencia_6",41.0033333333333,"Cancelled"
"2966",10438210,2021-02-04,2021-02-08,3,1,4,"Agencia_6",36.1033333333333,"Cancelled"
"2967",10445395,2021-02-08,2021-02-08,3,1,4,"Agencia_6",41.0033333333333,"Cancelled"
"2968",10445372,2021-02-08,2021-02-08,3,1,4,"Agencia_6",41.0033333333333,"Cancelled"
"2969",10460648,2021-02-13,2021-02-16,1,1,4,"Agencia_6",41,"Confirmed"
"2970",10448926,2021-02-09,2021-02-10,1,1,4,"Agencia_6",27.1,"Cancelled"
"2971",10449725,2021-02-10,2021-02-10,1,1,4,"Agencia_6",36,"Cancelled"
"2972",12804304,2022-02-07,2022-02-23,5,2,4,"Agencia_6",72.004,"Cancelled"
"2973",10462766,2021-02-14,2021-02-16,1,1,4,"Agencia_6",41,"Cancelled"
"2974",10794702,2021-05-12,2021-05-12,1,1,10,"Agencia_6",51,"Cancelled"
"2975",10451624,2021-02-10,2021-02-10,2,1,4,"Agencia_6",41.005,"Cancelled"
"2976",10464753,2021-02-15,2021-02-16,1,1,4,"Agencia_6",42,"Cancelled"
"2977",10465001,2021-02-15,2021-02-15,1,2,4,"Agencia_6",35,"Cancelled"
"2978",10473075,2021-02-17,2021-10-06,1,1,12,"Agencia_6",0,"Confirmed"
"2979",10473077,2021-02-17,2021-10-13,1,1,12,"Agencia_6",0,"Confirmed"
"2980",10473366,2021-02-17,2021-02-17,1,1,4,"Agencia_6",52,"Cancelled"
"2981",11446689,2021-08-18,2021-08-18,1,1,10,"Agencia_6",95,"Cancelled"
"2982",10473367,2021-02-17,2021-02-17,1,1,4,"Agencia_6",52,"Cancelled"
"2983",11446697,2021-08-18,2021-08-18,1,1,10,"Agencia_6",95,"Cancelled"
"2984",10479258,2021-02-19,2021-02-20,1,2,4,"Agencia_6",34,"Cancelled"
"2985",10453535,2021-02-10,2021-02-11,1,1,14,"Agencia_6",49,"Cancelled"
"2986",10473824,2021-02-17,2021-02-17,1,3,10,"Agencia_6",55.01,"Cancelled"
"2987",10454004,2021-02-11,2021-02-15,3,1,4,"Agencia_6",58,"Cancelled"
"2988",10476447,2021-02-18,2021-03-04,1,1,4,"Agencia_6",43.6,"Cancelled"
"2989",10476473,2021-02-18,2021-03-04,1,1,4,"Agencia_6",43.6,"Cancelled"
"2990",10468852,2021-02-16,2021-02-22,4,1,4,"Agencia_6",46.5725,"Cancelled"
"2991",10476714,2021-02-18,2021-02-18,1,1,4,"Agencia_6",52,"Cancelled"
"2992",10469435,2021-02-16,2021-02-16,1,1,4,"Agencia_6",52,"Cancelled"
"2993",12804306,2022-02-07,2022-02-24,3,2,4,"Agencia_6",72.0033333333333,"Cancelled"
"2994",12804305,2022-02-07,2022-02-23,15,2,4,"Agencia_6",24.0013333333333,"Cancelled"
"2995",10502435,2021-02-26,2021-03-08,9,1,4,"Agencia_6",33.1144444444444,"Cancelled"
"2996",10493118,2021-02-23,2021-03-06,1,2,4,"Agencia_6",53.01,"Cancelled"
"2997",10486189,2021-02-22,2021-02-22,3,1,4,"Agencia_6",46.0033333333333,"Cancelled"
"2998",10495584,2021-02-24,2021-02-24,1,2,4,"Agencia_6",45,"Cancelled"
"2999",10495788,2021-02-24,2021-02-25,1,1,4,"Agencia_6",46,"Cancelled"
"3000",10495875,2021-02-24,2021-02-24,1,2,10,"Agencia_6",34,"Cancelled"
"3001",10480834,2021-02-19,2021-02-19,1,2,4,"Agencia_6",35,"Cancelled"
"3002",10482935,2021-02-20,2021-02-22,1,1,4,"Agencia_6",25.6,"Cancelled"
"3003",10500078,2021-02-25,2021-03-01,6,3,10,"Agencia_6",62.9,"Confirmed"
"3004",10512639,2021-03-01,2021-03-02,1,1,4,"Agencia_6",94,"Cancelled"
"3005",10512640,2021-03-01,2021-03-02,1,1,4,"Agencia_6",0,"Cancelled"
"3006",10518496,2021-03-03,2021-03-03,1,1,4,"Agencia_6",31,"Cancelled"
"3007",10518526,2021-03-03,2021-03-03,1,1,4,"Agencia_6",52,"Cancelled"
"3008",10518499,2021-03-03,2021-03-03,1,1,4,"Agencia_6",46,"Cancelled"
"3009",10507365,2021-02-28,2021-03-01,4,1,4,"Agencia_6",51.0025,"Confirmed"
"3010",10507367,2021-02-28,2021-03-01,4,1,4,"Agencia_6",51.0025,"Confirmed"
"3011",11453766,2021-08-19,2021-08-19,20,2,10,"Agencia_6",58.9895,"Cancelled"
"3012",10509197,2021-03-01,2021-03-01,2,2,4,"Agencia_6",32.005,"Cancelled"
"3013",10805010,2021-05-13,2021-05-22,1,2,4,"Agencia_6",75.01,"Cancelled"
"3014",10511510,2021-03-01,2021-03-01,4,1,4,"Agencia_6",51.0025,"Cancelled"
"3015",10529687,2021-03-06,2021-03-09,1,2,4,"Agencia_6",43.01,"Cancelled"
"3016",10527471,2021-03-05,2021-03-19,1,3,4,"Agencia_6",75.01,"Confirmed"
"3017",10521426,2021-03-04,2021-03-04,1,2,4,"Agencia_6",19,"Cancelled"
"3018",10522399,2021-03-04,2021-03-04,2,2,10,"Agencia_6",43.005,"Cancelled"
"3019",10536540,2021-03-08,2021-03-08,2,1,10,"Agencia_6",51.005,"Cancelled"
"3020",10537040,2021-03-08,2021-03-10,1,1,4,"Agencia_6",46,"Cancelled"
"3021",10537796,2021-03-08,2021-03-09,1,1,4,"Agencia_6",46,"Cancelled"
"3022",10548279,2021-03-11,2021-03-16,1,1,4,"Agencia_6",66,"Confirmed"
"3023",10540573,2021-03-09,2021-03-09,4,3,4,"Agencia_6",60.4975,"Confirmed"
"3024",10541419,2021-03-09,2021-03-09,1,1,4,"Agencia_6",46,"Cancelled"
"3025",10541416,2021-03-09,2021-03-09,1,2,4,"Agencia_6",43.01,"Cancelled"
"3026",10542003,2021-03-09,2021-03-09,1,2,4,"Agencia_6",43.01,"Cancelled"
"3027",10542153,2021-03-09,2021-03-10,1,1,4,"Agencia_6",41,"Cancelled"
"3028",10532105,2021-03-07,2021-03-07,1,2,4,"Agencia_6",33.01,"Cancelled"
"3029",10544792,2021-03-10,2021-03-10,1,1,4,"Agencia_6",51,"Confirmed"
"3030",10534177,2021-03-07,2021-03-07,1,1,10,"Agencia_6",41,"Cancelled"
"3031",10551499,2021-03-12,2021-03-22,3,1,4,"Agencia_6",43.11,"Cancelled"
"3032",10557933,2021-03-14,2021-03-14,16,2,4,"Agencia_6",15.311875,"Cancelled"
"3033",10562876,2021-03-15,2021-03-16,2,1,4,"Agencia_6",71.005,"Cancelled"
"3034",10551496,2021-03-12,2021-03-22,3,1,4,"Agencia_6",43.11,"Cancelled"
"3035",10819574,2021-05-16,2021-05-16,1,2,10,"Agencia_6",29.01,"Cancelled"
"3036",10819954,2021-05-16,2021-05-16,1,2,10,"Agencia_6",29.01,"Cancelled"
"3037",10563506,2021-03-15,2021-03-16,1,1,4,"Agencia_6",71,"Cancelled"
"3038",10560377,2021-03-15,2021-03-16,2,1,4,"Agencia_6",72,"Cancelled"
"3039",10826091,2021-05-17,2021-05-17,1,2,4,"Agencia_6",43.01,"Cancelled"
"3040",10574426,2021-03-18,2021-03-22,1,1,4,"Agencia_6",62,"Cancelled"
"3041",10566303,2021-03-16,2021-03-22,8,1,4,"Agencia_6",49.8625,"Cancelled"
"3042",10566308,2021-03-16,2021-03-22,8,1,4,"Agencia_6",49.8625,"Cancelled"
"3043",10567528,2021-03-16,2021-03-22,2,1,4,"Agencia_6",40.005,"Cancelled"
"3044",10822325,2021-05-17,2021-05-18,1,1,4,"Agencia_6",61,"Cancelled"
"3045",10568292,2021-03-14,2021-03-17,1,2,4,"Agencia_6",63.01,"Cancelled"
"3046",10571302,2021-03-17,2021-03-17,1,1,10,"Agencia_6",57,"Cancelled"
"3047",10583998,2021-03-21,2021-03-21,1,2,10,"Agencia_6",53.01,"Cancelled"
"3048",10829628,2021-05-18,2021-05-20,2,2,4,"Agencia_6",47.505,"Cancelled"
"3049",10589339,2021-03-22,2021-03-22,2,2,10,"Agencia_6",63.005,"Cancelled"
"3050",10574427,2021-03-18,2021-03-22,1,1,4,"Agencia_6",62,"Cancelled"
"3051",10594363,2021-03-24,2021-03-24,1,1,4,"Agencia_6",52,"Cancelled"
"3052",10594454,2021-03-23,2021-03-24,2,1,4,"Agencia_6",48.505,"Cancelled"
"3053",10594603,2021-03-24,2021-03-25,1,1,4,"Agencia_6",51,"Cancelled"
"3054",10594608,2021-03-24,2021-03-29,1,1,4,"Agencia_6",51,"Cancelled"
"3055",10831718,2021-05-18,2021-05-18,1,1,4,"Agencia_6",61,"Cancelled"
"3056",10831719,2021-05-18,2021-05-18,1,1,4,"Agencia_6",61,"Cancelled"
"3057",10596340,2021-03-24,2021-03-28,1,1,4,"Agencia_6",51,"Cancelled"
"3058",10597108,2021-03-24,2021-03-24,1,1,4,"Agencia_6",51,"Cancelled"
"3059",10598056,2021-03-25,2021-03-25,1,2,4,"Agencia_6",43.01,"Cancelled"
"3060",10598927,2021-03-25,2021-04-05,2,2,4,"Agencia_6",43.855,"Cancelled"
"3061",10600325,2021-03-25,2021-03-26,1,1,4,"Agencia_6",30,"Cancelled"
"3062",10615767,2021-03-30,2021-03-30,1,2,4,"Agencia_6",25.01,"Cancelled"
"3063",10612948,2021-03-29,2021-03-29,1,2,4,"Agencia_6",38.01,"Cancelled"
"3064",10612969,2021-03-29,2021-03-29,1,1,4,"Agencia_6",41,"Cancelled"
"3065",10606531,2021-03-27,2021-04-05,4,2,4,"Agencia_6",30.4175,"Cancelled"
"3066",10616042,2021-03-30,2021-03-30,1,2,4,"Agencia_6",25.01,"Cancelled"
"3067",10617779,2021-03-30,2021-03-30,1,1,4,"Agencia_6",44.4,"Cancelled"
"3068",10609281,2021-03-28,2021-03-28,1,1,4,"Agencia_6",42,"Cancelled"
"3069",10609774,2021-03-28,2021-03-29,1,2,4,"Agencia_6",38.01,"Cancelled"
"3070",10617186,2021-03-30,2021-03-30,1,1,10,"Agencia_6",34,"Cancelled"
"3071",10614604,2021-03-30,2021-03-30,2,2,10,"Agencia_6",31.505,"Cancelled"
"3072",10639132,2021-04-06,2021-04-09,1,1,4,"Agencia_6",45,"Cancelled"
"3073",10831455,2021-05-18,2021-05-20,1,2,4,"Agencia_6",49.01,"Cancelled"
"3074",10639192,2021-04-06,2021-04-06,1,1,10,"Agencia_6",51,"Cancelled"
"3075",10620186,2021-03-31,2021-04-06,3,2,4,"Agencia_6",36.3366666666667,"Cancelled"
"3076",10620752,2021-03-31,2021-04-08,1,1,4,"Agencia_6",51,"Cancelled"
"3077",10639655,2021-04-06,2021-04-07,1,1,4,"Agencia_6",51,"Cancelled"
"3078",10639662,2021-04-06,2021-04-07,1,1,4,"Agencia_6",51,"Cancelled"
"3079",10602891,2021-03-26,2021-03-30,2,1,4,"Agencia_6",39.005,"Cancelled"
"3080",10623201,2021-04-01,2021-04-06,1,1,4,"Agencia_6",28,"Cancelled"
"3081",10623233,2021-04-01,2021-04-06,1,1,4,"Agencia_6",28,"Cancelled"
"3082",10645839,2021-04-08,2021-04-08,1,1,10,"Agencia_6",51,"Cancelled"
"3083",10640581,2021-04-07,2021-04-09,1,2,4,"Agencia_6",34,"Cancelled"
"3084",10641097,2021-04-07,2021-04-07,2,1,10,"Agencia_6",48.6,"Cancelled"
"3085",10842946,2021-05-20,2021-05-20,1,1,4,"Agencia_6",57,"Cancelled"
"3086",10829660,2021-05-18,2021-05-20,2,1,4,"Agencia_6",50.505,"Cancelled"
"3087",10649836,2021-04-09,2021-04-13,2,1,4,"Agencia_6",46.005,"Cancelled"
"3088",10642542,2021-04-07,2021-04-07,1,2,4,"Agencia_6",43.01,"Cancelled"
"3089",10650334,2021-04-09,2021-04-09,2,1,10,"Agencia_6",56.005,"Cancelled"
"3090",10643185,2021-04-07,2021-04-10,1,2,4,"Agencia_6",39,"Cancelled"
"3091",10839057,2021-05-19,2021-05-21,3,3,4,"Agencia_6",49.71,"Cancelled"
"3092",10732910,2021-04-30,2021-05-19,1,1,4,"Agencia_6",46,"Cancelled"
"3093",10644114,2021-04-07,2021-04-08,1,1,4,"Agencia_6",51,"Cancelled"
"3094",11470424,2021-08-23,2021-09-28,1,1,4,"Agencia_6",60,"Confirmed"
"3095",10869499,2021-05-25,2021-06-04,1,1,4,"Agencia_6",60.4,"Confirmed"
"3096",10657665,2021-04-11,2021-04-11,4,1,4,"Agencia_6",45.7525,"Cancelled"
"3097",10644728,2021-04-04,2021-04-12,2,1,4,"Agencia_6",44.365,"Cancelled"
"3098",10660197,2021-04-12,2021-04-12,2,1,4,"Agencia_6",51.005,"Cancelled"
"3099",10877257,2021-05-26,2021-05-27,1,2,4,"Agencia_6",43.01,"Cancelled"
"3100",10661060,2021-04-12,2021-04-13,1,1,4,"Agencia_6",51,"Cancelled"
"3101",10661062,2021-04-12,2021-04-13,1,1,4,"Agencia_6",51,"Cancelled"
"3102",10661061,2021-04-12,2021-04-13,1,1,4,"Agencia_6",51,"Cancelled"
"3103",10661094,2021-04-12,2021-04-13,1,1,4,"Agencia_6",51,"Cancelled"
"3104",10661464,2021-04-12,2021-04-14,1,1,4,"Agencia_6",51,"Cancelled"
"3105",10661440,2021-04-12,2021-04-14,1,1,4,"Agencia_6",51,"Cancelled"
"3106",10661546,2021-04-12,2021-04-12,3,1,4,"Agencia_6",44.2833333333333,"Cancelled"
"3107",10661894,2021-04-12,2021-04-12,4,1,4,"Agencia_6",46.0025,"Cancelled"
"3108",11475692,2021-08-23,2021-08-23,1,1,4,"Agencia_6",75,"Cancelled"
"3109",10705431,2021-04-23,2021-04-23,1,1,4,"Agencia_6",52,"Cancelled"
"3110",10870988,2021-05-25,2021-06-03,3,2,4,"Agencia_6",66,"Cancelled"
"3111",10663414,2021-04-13,2021-04-15,1,2,4,"Agencia_6",43.01,"Cancelled"
"3112",10663413,2021-04-13,2021-04-15,1,2,4,"Agencia_6",43.01,"Cancelled"
"3113",10663487,2021-04-13,2021-04-16,3,1,4,"Agencia_6",43.8733333333333,"Cancelled"
"3114",10664796,2021-04-13,2021-04-13,1,1,4,"Agencia_6",52,"Cancelled"
"3115",10709591,2021-04-25,2021-04-25,1,2,4,"Agencia_6",29.01,"Cancelled"
"3116",10709608,2021-04-25,2021-04-25,1,2,4,"Agencia_6",29.01,"Cancelled"
"3117",10709607,2021-04-25,2021-04-25,1,3,4,"Agencia_6",41.01,"Cancelled"
"3118",10669043,2021-04-14,2021-04-19,1,2,4,"Agencia_6",37.11,"Cancelled"
"3119",10669609,2021-04-14,2021-04-14,1,1,10,"Agencia_6",57,"Cancelled"
"3120",10712281,2021-04-26,2021-04-27,2,1,4,"Agencia_6",51.005,"Cancelled"
"3121",10714689,2021-04-26,2021-04-26,1,1,4,"Agencia_6",51,"Cancelled"
"3122",10671702,2021-04-15,2021-04-15,10,1,4,"Agencia_6",45.153,"Cancelled"
"3123",10671847,2021-04-12,2021-04-15,1,2,4,"Agencia_6",43.01,"Cancelled"
"3124",10805011,2021-05-13,2021-05-22,1,1,4,"Agencia_6",78,"Cancelled"
"3125",10671958,2021-04-06,2021-04-15,1,2,4,"Agencia_6",43.01,"Cancelled"
"3126",10856713,2021-05-22,2021-05-22,1,1,4,"Agencia_6",91,"Cancelled"
